cell id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
20190211_sample_6,0.0,0.28191735,0.30496236,0.30573053,0.25426333,0.29958519,0.55768935,1.1038562,3.85850361,9.62897527,3.24781072,0.1567061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190211_sample_8,0.0,0.0,0.0,0.0,0.0,0.0,0.33352283,0.4051889,0.35006116,0.53404999,5.77945458,9.20219822,2.74053784,0.53301635,0.12197013,0.0,0.0,0.0,0.0,0.0
20190211_sample_9,0.0,0.0,0.0,0.0,0.10264353,1.43123409,6.03129184,9.63982884,2.74486126,0.05014045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190212_sample_1,1.56798816,6.94535745,5.66622313,2.77186891,1.74334482,0.61154534,0.35547174,0.20496462,0.05939216,0.07384366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190212_sample_4,0.15273051,0.7525886,0.63136628,1.26826452,3.75476531,5.49060166,6.33651221,1.34787681,0.2652941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190212_sample_5,0.68578325,6.1295485,5.00511583,5.03187554,1.63968833,1.21415641,0.29383215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190212_sample_6,0.14302399,0.50597431,0.41721319,0.2792202,0.87251819,3.58063067,8.00215614,4.56526817,1.18911149,0.24400323,0.20088042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190212_sample_7,0.0,0.0,0.0,0.0,0.0,0.0,0.18788805,1.33992133,3.15183825,7.72031336,6.31017781,0.83736957,0.09231869,0.14302896,0.17748594,0.03965803,0.0,0.0,0.0,0.0
20190213_sample_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73954845,3.86473708,3.92279723,3.13927252,3.53850797,2.77481569,1.37849762,0.55617033,0.0856531,0.0,0.0
20190214_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7658964,6.51822746,6.74338105,4.37895656,1.26984127,0.32369726,0.0,0.0,0.0,0.0
20190214_sample_2,0.0,0.00107901055,0.791993742,2.66785358,3.95133662,5.02441261,2.2605271,2.02907933,1.90769065,0.968951472,0.331256238,0.0658196434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190214_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257433,0.38201783,2.79521365,8.01983187,7.46746333,1.24743759,0.06229242,0.0,0.0,0.0,0.0,0.0
20190214_sample_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03883199,0.46227516,4.43470009,6.03641044,6.44850944,2.02646247,0.46947435,0.07591871,0.00741735,0.0,0.0,0.0
20190218_sample_3,0.33802128,1.80701969,2.86804452,6.42827443,5.99192858,1.83930537,0.58163141,0.14577473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190218_sample_4,4.29691811,7.70276661,3.31599275,3.23914243,1.44518011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190219_sample_1,0.0,1.0459917,9.23506867,7.92238901,1.79655062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190219_sample_3,0.428822162,5.14586595,9.54603672,2.70290783,1.20203026,0.966747308,0.00758977278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190219_sample_7,0.0,0.0,0.0,2.67429074,13.22190455,3.85748845,0.24631625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190221_sample_1,0.0,0.0,0.1686038,0.73267618,0.75091952,1.60247168,1.55804031,3.76666176,5.69515963,4.92452553,0.78534648,0.01559512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190221_sample_10,0.24779473,1.63102209,2.18994245,2.03513357,1.45359503,1.22389485,5.76562539,4.3818954,1.00927345,0.06182303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190221_sample_2,0.93060371,2.46381597,4.58367729,4.53800011,3.57877937,2.31357658,1.07368884,0.23609047,0.25425128,0.02751637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190221_sample_4,0.0,3.60591811,11.86489276,3.67129258,0.69159307,0.16630348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190226_sample_1,0.0,0.0,0.0,0.0,0.0,0.22008672,7.49055503,9.60825579,2.21354497,0.37931996,0.07150283,0.0167347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190226_sample_9,0.0,0.0,0.0,0.0,0.0,0.02233131,3.9199153,12.9225142,3.1352392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190227_sample_2,0.00819187,0.78414418,0.81873208,0.60665362,1.36212625,5.63509762,7.13557548,3.20165658,0.24484595,0.15063942,0.05233696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190227_sample_3,0.06591971,1.20022858,1.91065124,4.40825323,6.88952836,4.61519623,0.84246617,0.06775648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190227_sample_4,0.08856125,0.61992876,0.48782901,0.8099149,1.1196319,1.66287354,5.265189,6.43429646,2.62220463,0.88957055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190227_sample_5,0.63905415,6.82639852,2.54367123,3.31635272,4.12210838,1.8014028,0.56454219,0.1473132,0.0391568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190227_sample_6,0.0,0.0,0.0,0.01378022,0.12729184,0.55331076,1.6811865,3.99159173,3.98271634,4.92444237,3.23718323,1.21312624,0.1723695,0.09716221,0.00583908,0.0,0.0,0.0,0.0,0.0
20190227_sample_7,0.0,0.0,0.0,0.06856598,1.38965277,5.27628057,4.28922377,2.76060573,2.7430059,1.92424742,1.10768892,0.39746269,0.04326623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190318_sample_3,0.22149885,1.2308483,1.30353909,3.48328357,6.21053404,5.4371237,1.42052964,0.42268344,0.2290861,0.04087327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190318_sample_4,0.74792667,2.26921968,2.9245459,4.01845225,5.46987094,3.01884232,1.02199685,0.39719824,0.12312806,0.00881909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190318_sample_6,0.52882378,1.07050245,1.81298344,1.66005452,2.57807132,3.19554955,3.74254749,2.06254571,1.84534232,1.03193776,0.22296593,0.14229039,0.10638534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190325_sample_1,0.0,0.20949395,0.61914134,2.47389665,4.2786136,4.02708743,6.30149781,2.00020015,0.09006905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190327_sample_7,0.0,0.0,0.92731591,9.78622328,6.37719715,2.07885986,0.57387173,0.25653207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190403_sample_6,0.0,0.12198097,0.52061478,0.31715052,0.33617956,0.80117102,3.76286899,8.72847036,5.04122957,0.29519395,0.07514028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190403_sample_7,6.22048484,8.49616959,3.12152377,1.8585371,0.30328471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190408_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.16287248,2.69294836,7.53963847,6.65309396,2.86630884,0.08513789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190408_sample_2,0.46626347,12.40058114,6.09926682,0.52032301,0.40139203,0.11217353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190408_sample_5,0.23024415,0.35392549,0.33466715,0.49365545,1.16213382,1.32475981,1.5220508,3.58055336,4.83191749,4.01600582,1.08167676,0.66655254,0.26811889,0.10335309,0.03038538,0.0,0.0,0.0,0.0,0.0
20190408_sample_6,1.49927987,7.16548987,8.25938806,2.56367021,0.31545298,0.08571328,0.11100573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190411_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05825678,0.43998126,1.2739087,2.55311348,6.17725541,7.91844051,1.30120384,0.27784002,0.0,0.0,0.0
20190412_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16775015,1.14106469,2.59217166,5.27708324,4.75383007,3.92917216,1.34245579,0.31049689,0.47961086,0.0063645,0.0,0.0,0.0
20190412_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00768448412,0.895468415,6.41338004,10.2687309,2.41473613
20190415_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08222315,0.83472107,5.01040799,5.79829309,1.21669442,4.27872606,1.76519567,0.89820983,0.11552873,0.0,0.0,0.0
20190416_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03599407,0.31194862,0.63589526,1.47363964,2.92187169,5.20855389,5.85644717,3.10395935,0.45169031
20190416_sample_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23799127,0.56768559,1.94104803,2.95414847,7.22052402,7.07860262,0.0
20190416_sample_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03641557,0.99607283,2.51338808,6.52338451,4.9046769,3.04676901,1.26383434,0.71545876
20190418_sample_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23677217,0.79217771,3.61383113,6.72683086,4.72123133,2.73410741,1.17504939
20190422_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10512155,0.46397397,2.98063386,6.11112849,6.52973751,3.28723837,0.43300066,0.0891656,0.0,0.0,0.0
20190422_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077969,0.92992298,4.90729295,6.34116193,3.69021584,2.5824855,1.2741276,0.19682419,0.0,0.0,0.0,0.0
20190423_sample_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04665074,0.92059969,3.91339516,4.71322962,4.66657888,2.24525498,2.71289103,0.67267358,0.10872632,0.0
20190423_sample_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06136176,0.73083428,2.44817685,2.0210046,5.39590135,8.02501672,1.31770444
20190424_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04592756,0.12324865,0.25114819,0.82030115,1.30050578,1.6661822,4.09452939,5.74210802,4.43869542,1.51735364,0.0,0.0
20190424_sample_7,7.44072846,6.18773866,2.55549494,1.1749402,1.28488104,0.8820444,0.45822668,0.01594562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190425_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33359193,1.46547711,3.94957331,2.77579519,7.20558573,3.37393328,0.89604344
20190429_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12854803,0.88782751,2.56413755,6.99781659,4.04830786,2.930131,1.73908297,0.67658297,0.0275655,0.0,0.0,0.0,0.0
20190429_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02992425,1.26492316,3.14079985,5.78784951,4.47305259,4.16944609,1.1128082,0.02119635,0.0
20190429_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163368,0.13726668,0.89739738,2.17091674,3.91970556,5.46869719,5.43264356,1.78841026,0.16862583
20190430_sample_1,0.0,0.0,2.15783555,8.04260105,6.65872858,1.82311305,0.95521598,0.3254614,0.03704439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190430_sample_3,0.0,0.0,1.05798394,12.49241748,5.39339875,1.05619982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190430_sample_6,0.0,0.0,0.0,0.0,0.0,4.82368181,8.12934798,3.98503095,2.4756513,0.58628796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190501_sample_1,1.86129407,6.77721813,5.60092987,4.21232081,1.37776056,0.17047656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190501_sample_3,0.0,0.0,2.82725265,4.9111555,5.70181895,4.82388813,1.73588477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190501_sample_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14543705,1.44226366,4.23241989,5.29704392,4.35131506,2.84525777,1.49550263,0.19076001
20190503_sample_1,0.5734767,6.45878136,10.50179211,2.46594982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190503_sample_3,0.0,0.4335425,3.79539836,12.35786271,2.94162388,0.47157254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190506_sample_1,0.11925866,1.51974214,1.83561644,4.54149879,6.3190975,4.2272361,1.43755036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190506_sample_5,0.14818245,1.24334337,7.78420931,6.89974531,2.78536698,0.99097013,0.14818245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190506_sample_7,0.0,0.0,0.83008916,2.66105739,8.08489263,5.31960316,1.94650257,1.14027377,0.01758131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190507_sample_2,0.0,0.0,0.22845624,1.07508819,1.92731956,3.77960692,4.04501932,3.26670026,2.89601881,1.84444818,0.6327342,0.20605857,0.09854975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190507_sample_4,0.0,2.49182527,7.49811352,5.75165591,2.59159889,0.99605936,0.67074704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190507_sample_5,0.0,0.0,0.0,0.22644436,4.97091896,5.53702986,3.36409461,2.83830942,1.34625824,1.36021714,0.35672741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190508_sample_1,9.99935658,9.64225968,0.35838373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190508_sample_2,0.29036871,1.26655475,3.06099608,2.07278907,1.00478766,0.65783747,2.06491326,5.98126386,2.86720968,0.64581649,0.08746295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190508_sample_3,15.13773736,4.86226264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190508_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54162179,7.49653793,8.19510694,3.76673334
20190508_sample_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52007791,1.27222245,3.85147735,8.80071278,4.63387344,0.92163607
20190509_sample_2,0.0,0.0,13.76017602,6.23982398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190509_sample_3,3.38955,12.92655056,3.00141855,0.60682481,0.07565608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190509_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32376126,0.4786036,1.05996622,2.73789414,3.9428491,6.16835586,3.27702703,1.43581081,0.44763514,0.12809685,0.0,0.0
20190509_sample_5,8.80036037,11.19963963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190513_sample_1,0.2164739,3.52297593,7.63832448,4.21850578,2.31165989,1.51036782,0.46681255,0.07762843,0.03725122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190513_sample_2,0.0,0.0,0.0,0.54062803,3.05600518,7.2855293,5.85950146,2.81320816,0.44512787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190513_sample_3,0.0586052,0.76772807,0.77944911,5.10255909,5.894706,2.97616722,1.68196913,1.1789412,0.61437781,0.50107443,0.28814222,0.15628052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190513_sample_4,0.08612905,0.9029659,0.76126971,2.04764882,5.58171841,6.97506425,2.18656665,0.87518233,0.40008335,0.18337154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190513_sample_5,0.0,2.24489796,8.99213317,7.16622962,1.59673925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190514_sample_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17383383,1.21987323,5.27232702,10.26378715,3.07017877
20190515_sample_11,9.7354893,9.32610524,0.93840546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190515_sample_13,0.0,0.0,0.0,0.0,0.0,3.43253968,12.83068783,2.29497354,1.34259259,0.09920635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190515_sample_15,4.45880156,12.55580391,1.81756943,0.76181145,0.38702961,0.01898405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190515_sample_6,0.0,4.03253922,8.53224869,7.19581639,0.2393957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190516_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04344016,0.70266357,3.55523378,9.95998933,5.73867317
20190516_sample_3,13.61782,5.87661119,0.502231677,0.00333708756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190516_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00484331864,0.44945997,2.95733036,4.88206519,5.93306534,5.77323582
20190528_sample_4,0.0,0.0,0.06807715,1.36154308,4.13401855,7.9062938,3.72155109,1.67523193,0.9397317,0.19355269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190528_sample_6,0.0,0.0,0.0,0.13056836,3.74295955,14.33947773,1.78699437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190528_sample_7,8.5749493,9.3189228,2.01268195,0.09344595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190528_sample_9,0.0,2.01330758,7.0616012,8.91607641,2.00901481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190603_sample_1,4.92909277,12.28831827,1.47260144,0.28589797,0.29119238,0.23144121,0.28135991,0.22009606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190603_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76562752,2.7190007,6.39745868,6.58375061,1.73692995,1.12959673,0.53841598,0.12921984,0.0,0.0,0.0,0.0,0.0
20190603_sample_6,5.83344082,12.90167247,1.26488671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190604_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07491365,0.65816997,3.88043002,5.206499,5.23033517,2.3447001,1.81689935,0.78805273
20190604_sample_4,0.14074495,16.45152118,2.97128234,0.34972988,0.08672164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190604_sample_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08744038,1.28952482,7.00582936,5.4345522,3.44020491,2.6196785,0.12276983
20190605_sample_2,0.442105263,0.722807018,3.19766082,11.2421053,3.90175439,0.488888889,0.00467836257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190605_sample_4,0.0,0.0,0.0,0.0,0.0,1.0365399,4.31767338,8.27989063,4.62092965,1.74496644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190605_sample_6,1.36953552,0.9306694,1.16461749,2.65710383,5.04439891,4.06762295,3.34528689,0.80259563,0.3329918,0.26468579,0.0204918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190606_sample_3,0.0,0.0,1.25449841,7.8684234,6.43428605,2.92775778,1.05760937,0.26826874,0.17785444,0.01130179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190606_sample_7,0.0,0.0,3.70480017,14.84669063,1.16938042,0.27912878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190607_sample_3,14.48052948,5.51947052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190610_sample_1,0.0,4.23787023,12.80488648,2.60182091,0.35542238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190610_sample_10,0.0,3.61036016,16.09139269,0.29824714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190610_sample_12,0.0,0.26487408,13.3149393,5.5688773,0.75047657,0.10083275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190610_sample_16,0.0,0.97157013,10.25881798,7.66497582,1.10463607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190610_sample_3,12.00923077,7.78974359,0.20102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190610_sample_4,0.0,0.0,6.65738162,12.38088257,0.96173582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190610_sample_8,0.0,0.24150841,7.99754952,9.38234293,2.29174324,0.0868559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190611_sample_10,0.0,0.02986675,0.27033236,0.15316281,0.2339562,0.57665799,1.48759381,2.19635473,2.56739164,5.96492572,3.60277225,1.74797059,0.93812222,0.23089294,0.0,0.0,0.0,0.0,0.0,0.0
20190611_sample_14,0.0376197,0.76379389,7.35522116,7.98107615,2.89785682,0.64523484,0.31919745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190611_sample_15,5.82469634,11.98705623,1.97439385,0.17539746,0.03845613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190611_sample_3,0.99594474,9.80823424,6.14200289,1.87366829,1.00900406,0.17114578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190611_sample_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24210216,1.04162976,1.26483614,9.1490995,5.79982285,1.97106584,0.51963389,0.01180986
20190612_sample_2,0.0,0.0,7.79763492,10.35653952,1.60931804,0.23650751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190612_sample_6,0.0,0.07732447,7.20685646,7.78273447,3.8986671,0.98088518,0.05353232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190612_sample_7,0.0,0.02045353,1.96561435,7.77767897,8.39128502,1.82896102,0.01600711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190613_sample_2,0.0,0.23707687,0.44085299,0.82549187,2.67230844,7.24398142,7.5106929,1.0695955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190613_sample_3,0.54476564,3.66180016,1.12238679,0.84205506,0.9098858,2.69945152,3.95643995,4.17265043,1.38152142,0.417583,0.18600461,0.08001908,0.02543653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190613_sample_4,0.42984902,1.77997884,1.15780363,0.83854217,3.13203193,5.33801327,5.21877104,1.60303875,0.50197134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190613_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43414275,1.43374653,3.74200487,5.88158714,6.74817456,1.46997226,0.29037188,0.0
20190613_sample_7,0.22864081,1.55424083,0.91197975,1.11943576,3.52416876,9.47063839,2.96690521,0.1720619,0.05192859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190613_sample_9,0.364844123,1.03666054,1.02735073,1.1040938,2.46911406,9.8321717,3.8353924,0.325843545,0.00452909946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190614_sample_3,7.26330083,8.8721557,1.6450644,0.88301856,0.33329219,0.70279389,0.24770604,0.05266839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190614_sample_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45582995,6.90502519,3.51763116,3.07654503,2.9205062,3.12446246
20190617_sample_1,7.61527166,12.38472834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
